"state", "date_peak", "cases_peak"
"minnesota", "05/11/22", "2,157"
"minnesota", "06/22/22", "1,341"
"oklahoma", "04/03/20", "110"
"oklahoma", "05/15/20", "100"
"oklahoma", "07/27/20", "948"
"oklahoma", "01/09/21", "3,854"
"oklahoma", "09/01/21", "2,634"
"oklahoma", "01/20/22", "13,847"
"oklahoma", "06/23/22", "1,278"
"pennsylvania", "04/09/20", "1,455"
"pennsylvania", "07/26/20", "837"
"pennsylvania", "12/13/20", "9,122"
"pennsylvania", "04/15/21", "4,467"
"pennsylvania", "10/06/21", "4,452"
"pennsylvania", "01/08/22", "24,586"
"pennsylvania", "05/19/22", "5,339"
"pennsylvania", "06/23/22", "2,580"
"south_carolina", "04/09/20", "165"
"south_carolina", "07/17/20", "1,688"
"south_carolina", "09/25/20", "1,109"
"south_carolina", "01/16/21", "4,587"
"south_carolina", "09/01/21", "5,445"
"south_carolina", "01/29/22", "17,044"
"south_carolina", "06/19/22", "1,517"
"district_of_columbia", "05/03/20", "174"
"district_of_columbia", "08/12/20", "66"
"district_of_columbia", "01/10/21", "277"
"district_of_columbia", "03/07/21", "156"
"district_of_columbia", "09/15/21", "269"
"district_of_columbia", "01/05/22", "2,251"
"district_of_columbia", "04/13/22", "310"
"district_of_columbia", "05/12/22", "463"
"district_of_columbia", "06/23/22", "273"
"kansas", "05/06/20", "270"
"kansas", "07/15/20", "459"
"kansas", "11/16/20", "2,793"
"kansas", "05/01/21", "243"
"kansas", "09/11/21", "1,786"
"kansas", "01/22/22", "10,437"
"kansas", "06/06/22", "664"
"missouri", "04/09/20", "237"
"missouri", "11/12/20", "4,535"
"missouri", "03/11/21", "7,119"
"missouri", "04/30/21", "643"
"missouri", "08/05/21", "2,629"
"missouri", "01/21/22", "12,529"
"missouri", "05/04/22", "1,782"
"vermont", "04/06/20", "38"
"vermont", "06/07/20", "13"
"vermont", "07/18/20", "8"
"vermont", "08/30/20", "8"
"vermont", "01/08/21", "156"
"vermont", "04/03/21", "165"
"vermont", "01/14/22", "1,999"
"vermont", "05/11/22", "339"
"virginia", "05/28/20", "1,052"
"virginia", "08/06/20", "1,058"
"virginia", "09/04/20", "905"
"virginia", "01/16/21", "5,515"
"virginia", "04/11/21", "1,394"
"virginia", "09/15/21", "3,624"
"virginia", "01/12/22", "18,626"
"virginia", "05/25/22", "3,218"
"connecticut", "04/23/20", "946"
"connecticut", "07/27/20", "187"
"connecticut", "12/09/20", "2,721"
"connecticut", "01/11/21", "2,545"
"connecticut", "03/31/21", "1,249"
"connecticut", "09/15/21", "773"
"connecticut", "01/12/22", "9,123"
"connecticut", "05/18/22", "2,594"
"iowa", "05/02/20", "475"
"iowa", "07/10/20", "521"
"iowa", "08/28/20", "1,094"
"iowa", "11/11/20", "4,036"
"iowa", "03/25/21", "538"
"iowa", "09/16/21", "1,867"
"iowa", "01/17/22", "5,486"
"iowa", "06/02/22", "778"
"louisiana", "04/05/20", "1,409"
"louisiana", "07/22/20", "2,164"
"louisiana", "01/06/21", "3,737"
"louisiana", "04/21/21", "512"
"louisiana", "08/11/21", "5,839"
"louisiana", "01/26/22", "14,301"
"louisiana", "06/22/22", "1,985"
"ohio", "04/19/20", "848"
"ohio", "07/23/20", "1,179"
"ohio", "09/03/20", "1,075"
"ohio", "12/10/20", "11,205"
"ohio", "04/08/21", "1,941"
"ohio", "09/16/21", "6,307"
"ohio", "01/14/22", "25,262"
"ohio", "05/24/22", "2,792"
"ohio", "06/12/22", "2,607"
"michigan", "04/05/20", "1,366"
"michigan", "06/03/20", "985"
"michigan", "11/19/20", "7,469"
"michigan", "04/15/21", "7,582"
"michigan", "12/01/21", "9,988"
"michigan", "01/22/22", "26,220"
"michigan", "05/17/22", "4,181"
"south_dakota", "05/09/20", "128"
"south_dakota", "11/13/20", "1,296"
"south_dakota", "04/15/21", "193"
"south_dakota", "09/15/21", "455"
"south_dakota", "01/12/22", "1,961"
"south_dakota", "06/13/22", "139"
"arkansas", "08/06/20", "714"
"arkansas", "01/08/21", "2,899"
"arkansas", "05/07/21", "192"
"arkansas", "08/06/21", "2,142"
"arkansas", "01/13/22", "8,968"
"arkansas", "06/24/22", "781"
"delaware", "04/26/20", "196"
"delaware", "07/05/20", "129"
"delaware", "12/12/20", "713"
"delaware", "01/07/21", "713"
"delaware", "04/17/21", "345"
"delaware", "09/19/21", "416"
"delaware", "01/11/22", "2,854"
"delaware", "05/18/22", "576"
"mississippi", "07/23/20", "1,208"
"mississippi", "01/08/21", "2,201"
"mississippi", "08/18/21", "3,586"
"mississippi", "01/12/22", "6,869"
"mississippi", "06/22/22", "1,104"
"new_mexico", "05/02/20", "151"
