"state", "date_peak", "cases_peak"
"district_of_columbia", "1/10/2021", "277"
"district_of_columbia", "3/7/2021", "156"
"district_of_columbia", "9/15/2021", "269"
"district_of_columbia", "1/5/2022", "2,251"
"kansas", "5/6/2020", "270"
"kansas", "7/15/2020", "459"
"kansas", "11/16/2020", "2,793"
"kansas", "5/1/2021", "243"
"kansas", "9/11/2021", "1,786"
"kansas", "1/22/2022", "10,437"
"missouri", "4/9/2020", "237"
"missouri", "11/12/2020", "4,535"
"missouri", "3/11/2021", "7,119"
"missouri", "4/30/2021", "643"
"missouri", "8/5/2021", "2,629"
"missouri", "1/21/2022", "12,529"
"vermont", "4/6/2020", "38"
"vermont", "6/7/2020", "13"
"vermont", "7/18/2020", "8"
"vermont", "8/30/2020", "8"
"vermont", "1/8/2021", "156"
"vermont", "4/3/2021", "165"
"vermont", "1/14/2022", "1,999"
"virginia", "5/28/2020", "1,052"
"virginia", "8/6/2020", "1,058"
"virginia", "9/4/2020", "905"
"virginia", "1/16/2021", "5,515"
"virginia", "4/11/2021", "1,394"
"virginia", "9/15/2021", "3,624"
"virginia", "1/12/2022", "18,626"
"connecticut", "4/23/2020", "946"
"connecticut", "7/27/2020", "187"
"connecticut", "12/9/2020", "2,721"
"connecticut", "1/11/2021", "2,545"
"connecticut", "3/31/2021", "1,249"
"connecticut", "9/15/2021", "773"
"connecticut", "1/12/2022", "9,123"
"iowa", "5/2/2020", "475"
"iowa", "7/10/2020", "521"
"iowa", "8/28/2020", "1,094"
"iowa", "11/11/2020", "4,036"
"iowa", "3/25/2021", "538"
"iowa", "9/16/2021", "1,867"
"iowa", "1/17/2022", "5,486"
"louisiana", "4/5/2020", "1,409"
"louisiana", "7/22/2020", "2,164"
"louisiana", "1/6/2021", "3,737"
"louisiana", "4/21/2021", "512"
"louisiana", "8/11/2021", "5,839"
"louisiana", "1/26/2022", "14,301"
"ohio", "4/19/2020", "848"
"ohio", "7/23/2020", "1,179"
"ohio", "9/3/2020", "1,075"
"ohio", "12/10/2020", "11,205"
"ohio", "4/8/2021", "1,941"
"ohio", "9/16/2021", "6,307"
"ohio", "1/14/2022", "25,262"
"michigan", "4/5/2020", "1,366"
"michigan", "6/3/2020", "985"
"michigan", "11/19/2020", "7,469"
"michigan", "4/15/2021", "7,582"
"michigan", "12/1/2021", "9,988"
"michigan", "1/22/2022", "26,220"
"south_dakota", "5/9/2020", "128"
"south_dakota", "11/13/2020", "1,296"
"south_dakota", "4/15/2021", "193"
"south_dakota", "9/15/2021", "455"
"south_dakota", "1/12/2022", "1,961"
"arkansas", "8/6/2020", "714"
"arkansas", "1/8/2021", "2,899"
"arkansas", "5/7/2021", "192"
"arkansas", "8/6/2021", "2,142"
"arkansas", "1/13/2022", "8,968"
"delaware", "4/26/2020", "196"
"delaware", "7/5/2020", "129"
"delaware", "12/12/2020", "713"
"delaware", "1/7/2021", "713"
"delaware", "4/17/2021", "345"
"delaware", "9/19/2021", "416"
"delaware", "1/11/2022", "2,854"
"mississippi", "7/23/2020", "1,208"
"mississippi", "1/8/2021", "2,201"
"mississippi", "8/18/2021", "3,586"
"mississippi", "1/12/2022", "6,869"
"new_mexico", "5/2/2020", "151"
"new_mexico", "7/25/2020", "284"
"new_mexico", "11/21/2020", "2,370"
"new_mexico", "5/5/2021", "229"
"new_mexico", "9/1/2021", "840"
"new_mexico", "12/1/2021", "1,767"
"new_mexico", "1/19/2022", "5,571"
"north_dakota", "5/22/2020", "70"
"north_dakota", "11/15/2020", "1,228"
"north_dakota", "4/8/2021", "152"
"north_dakota", "10/1/2021", "585"
"north_dakota", "1/20/2022", "2,134"
"wyoming", "4/11/2020", "22"
"wyoming", "7/23/2020", "46"
"wyoming", "11/18/2020", "750"
"wyoming", "5/19/2021", "83"
"wyoming", "9/22/2021", "558"
"wyoming", "1/26/2022", "1,308"
"alaska", "4/10/2020", "12"
"alaska", "7/28/2020", "116"
"alaska", "12/4/2020", "634"
"alaska", "4/7/2021", "182"
"alaska", "9/25/2021", "1,191"
"alaska", "1/22/2022", "3,184"
"maine", "4/1/2020", "32"
"maine", "5/22/2020", "49"
"maine", "1/15/2021", "564"
"maine", "4/16/2021", "433"
"maine", "9/30/2021", "611"
"maine", "12/9/2021", "983"
"maine", "1/13/2022", "1,069"
"alabama", "7/16/2020", "1,664"
"alabama", "1/8/2021", "3,972"
"alabama", "5/14/2021", "1,284"
"alabama", "8/29/2021", "4,868"
"alabama", "1/19/2022", "16,608"
"idaho", "4/2/2020", "109"
"idaho", "7/16/2020", "495"
"idaho", "12/9/2020", "1,453"
"idaho", "3/11/2021", "328"
"idaho", "9/30/2021", "1,292"
"idaho", "1/27/2022", "2,809"
"montana", "3/29/2020", "19"
"montana", "7/31/2020", "112"
"montana", "11/20/2020", "1,083"
"montana", "10/6/2021", "956"
"montana", "1/26/2022", "2,406"
"puerto_rico", "8/10/2020", "591"
"puerto_rico", "9/27/2020", "830"
"puerto_rico", "12/20/2020", "889"
"puerto_rico", "4/19/2021", "980"
"puerto_rico", "8/23/2021", "862"
"puerto_rico", "1/1/2022", "9,731"
"virgin_islands", "4/1/2020", "3"
"virgin_islands", "8/19/2020", "32"
"virgin_islands", "12/9/2020", "25"
"virgin_islands", "1/15/2021", "31"
"virgin_islands", "3/26/2021", "20"
"virgin_islands", "6/9/2021", "25"
"virgin_islands", "8/4/2021", "56"
"virgin_islands", "1/12/2022", "337"
"guam", "4/10/2020", "64"
"guam", "6/23/2020", "6"
"guam", "8/26/2020", "74"
"guam", "11/11/2020", "121"
"guam", "4/29/2021", "9"
"guam", "6/23/2021", "9"
"guam", "9/2/2021", "165"
"guam", "1/26/2022", "754"
"west_virginia", "4/7/2020", "40"
"west_virginia", "5/25/2020", "42"
"west_virginia", "7/25/2020", "122"
"west_virginia", "1/1/2021", "1,375"
"west_virginia", "3/27/2021", "366"
"west_virginia", "9/13/2021", "1,654"
"west_virginia", "1/22/2022", "4,218"
"northern_mariana_islands", "3/31/2020", "1"
"northern_mariana_islands", "5/9/2020", "1"
"northern_mariana_islands", "6/7/2020", "1"
"northern_mariana_islands", "7/14/2020", "1"
"northern_mariana_islands", "10/18/2020", "2"
"northern_mariana_islands", "12/7/2020", "1"
"northern_mariana_islands", "3/15/2021", "2"
"northern_mariana_islands", "5/20/2021", "1"
"northern_mariana_islands", "8/28/2021", "2"
"northern_mariana_islands", "12/12/2021", "119"
"northern_mariana_islands", "2/4/2022", "187"
