"state", "date_peak", "cases_peak"
"belarus", "11/05/21", "41,643"
"belarus", "12/17/21", "26,976"
"belarus", "12/31/21", "48,908"
"belarus", "03/04/22", "67,778"
"belarus", "05/13/22", "30,165"
"belgium", "02/11/21", "16,070"
"belgium", "06/10/21", "81,622"
"belgium", "07/22/21", "97,349"
"belgium", "02/11/22", "9,398"
"belgium", "06/02/22", "166"
"benin", "06/26/21", "733"
"benin", "08/01/21", "985"
"benin", "10/10/21", "23,649"
"benin", "12/10/21", "58,575"
"benin", "02/20/22", "35,157"
"benin", "04/05/22", "43,748"
"benin", "06/03/22", "8,853"
"bolivia", "03/25/21", "9,830"
"bolivia", "04/29/21", "6,075"
"bolivia", "06/10/21", "21,044"
"bolivia", "07/28/21", "53,939"
"bolivia", "08/26/21", "48,257"
"bolivia", "12/09/21", "18,028"
"bolivia", "01/06/22", "25,617"
"bosnia_and_herzegovina", "06/23/21", "12,874"
"bosnia_and_herzegovina", "07/19/21", "10,229"
"bosnia_and_herzegovina", "09/27/21", "11,704"
"bosnia_and_herzegovina", "11/02/21", "30,375"
"bosnia_and_herzegovina", "01/27/22", "17,921"
"botswana", "06/16/21", "6,930"
"botswana", "08/11/21", "4,151"
"botswana", "11/08/21", "7,274"
"botswana", "12/29/21", "96,679"
"botswana", "03/04/22", "9,333"
"botswana", "04/29/22", "5,846"
"botswana", "06/03/22", "23,182"
"brazil", "02/18/21", "130,718"
"brazil", "04/29/21", "463,913"
"brazil", "09/16/21", "985,047"
"brazil", "01/19/22", "395,180"
"brazil", "03/10/22", "268,970"
"brazil", "06/09/22", "221,282"
"bulgaria", "05/13/21", "17,307"
"bulgaria", "07/30/21", "21,246"
"bulgaria", "10/28/21", "10,277"
"bulgaria", "03/24/22", "285"
"burkina_faso", "09/10/21", "12,714"
"burkina_faso", "10/26/21", "12,605"
"burkina_faso", "12/20/21", "45,021"
"burkina_faso", "02/18/22", "52,260"
"burkina_faso", "04/29/22", "42,269"
"burundi", "12/21/21", "208"
"burundi", "01/11/22", "355"
"burundi", "04/01/22", "427"
"burundi", "04/29/22", "151"
"cambodia", "04/22/21", "54,666"
"cambodia", "05/22/21", "51,978"
"cambodia", "08/09/21", "176,217"
"cambodia", "09/16/21", "99,655"
"cambodia", "10/12/21", "159,380"
"cambodia", "12/02/21", "24,424"
"cambodia", "02/24/22", "3,529"
"cambodia", "03/27/22", "12,365"
"cambodia", "05/18/22", "12,593"
"cameroon", "05/29/21", "961"
"cameroon", "07/22/21", "2,762"
"cameroon", "10/12/21", "8,293"
"cameroon", "11/20/21", "47,009"
"cameroon", "02/13/22", "20,550"
"cameroon", "03/19/22", "33,591"
"cameroon", "05/20/22", "809"
"canada", "02/21/21", "17,998"
"canada", "07/01/21", "423,916"
"canada", "01/29/22", "34,936"
"central_african_republic", "10/19/21", "39,375"
"central_african_republic", "12/02/21", "1,846"
"central_african_republic", "01/13/22", "22,269"
"central_african_republic", "02/16/22", "16,800"
"central_african_republic", "04/24/22", "12,949"
"chad", "07/05/21", "645"
"chad", "10/22/21", "1,967"
"chad", "01/14/22", "5,635"
"chad", "04/07/22", "183,264"
"chile", "03/11/21", "173,240"
"chile", "04/08/21", "116,609"
"chile", "06/24/21", "116,918"
"chile", "10/28/21", "67,403"
"chile", "01/13/22", "18,049"
"chile", "05/26/22", "2,268"
"china", "08/10/21", "111,006,571"
"china", "10/21/21", "2,821,286"
"china", "12/01/21", "6,956,000"
"china", "02/16/22", "600,429"
"china", "03/16/22", "738,000"
"china", "05/24/22", "448,571"
"colombia", "05/10/21", "120,925"
"colombia", "07/13/21", "259,328"
"colombia", "10/09/21", "188,756"
"colombia", "12/20/21", "141,024"
"colombia", "01/06/22", "116,235"
"colombia", "03/26/22", "61,255"
"colombia", "05/11/22", "34,812"
"congo", "07/27/21", "9,432"
"congo", "11/02/21", "651"
"congo", "12/07/21", "892"
"congo", "05/13/22", "58,329"
"costa_rica", "02/06/21", "2,361"
"costa_rica", "03/22/21", "10,948"
"costa_rica", "05/15/21", "13,341"
"costa_rica", "09/11/21", "72,545"
"costa_rica", "10/30/21", "38,736"
"costa_rica", "02/19/22", "5,822"
"costa_rica", "03/20/22", "6,402"
"cote_d_ivoire", "09/08/21", "39,057"
"cote_d_ivoire", "10/09/21", "47,763"
"cote_d_ivoire", "12/29/21", "93,789"
"cote_d_ivoire", "02/18/22", "102,522"
"cote_d_ivoire", "04/08/22", "113,622"
"cote_d_ivoire", "06/03/22", "14,700"
"croatia", "02/02/21", "3,429"
"croatia", "06/16/21", "27,142"
"croatia", "10/14/21", "17,255"
"croatia", "11/15/21", "6,180"
"croatia", "01/05/22", "29,479"
"cuba", "07/01/21", "86,165"
"cuba", "08/29/21", "106,394"
"cuba", "10/07/21", "134,114"
"cuba", "11/14/21", "132,356"
"cuba", "04/14/22", "1,386"
"cuba", "06/23/22", "335"
"czechia", "02/11/21", "10,079"
"czechia", "04/14/21", "20,012"
"czechia", "07/01/21", "67,224"
"czechia", "11/25/21", "11,854"
"democratic_republic_of_congo", "07/17/21", "359"
"democratic_republic_of_congo", "08/29/21", "1,267"
"democratic_republic_of_congo", "02/13/22", "12,212"
"democratic_republic_of_congo", "05/06/22", "78,446"
"democratic_republic_of_congo", "06/03/22", "74,395"
"denmark", "01/30/21", "8,102"
"denmark", "03/17/21", "7,644"
"denmark", "05/06/21", "25,555"
"denmark", "08/11/21", "42,837"
"denmark", "01/06/22", "10,175"
"denmark", "06/15/22", "105"
"djibouti", "05/30/21", "916"
"djibouti", "08/03/21", "1,453"
"djibouti", "01/15/22", "8,224"
"djibouti", "04/01/22", "677"
"djibouti", "06/11/22", "1,851"
"dominican_republic", "04/12/21", "77,944"
"dominican_republic", "06/10/21", "89,966"
"dominican_republic", "10/21/21", "23,179"
"dominican_republic", "02/03/22", "4,067"
"dominican_republic", "03/21/22", "3,838"
"ecuador", "05/29/21", "30,656"
"ecuador", "08/19/21", "279,612"
"ecuador", "11/25/21", "67,973"
"ecuador", "04/07/22", "13,820"
"egypt", "05/09/21", "34,003"
"egypt", "07/10/21", "71,297"
"egypt", "10/30/21", "394,779"
"egypt", "01/06/22", "418,618"
"egypt", "03/18/22", "221,115"
"egypt", "04/10/22", "176,295"
"egypt", "06/12/22", "100,051"
"el_salvador", "05/20/21", "31,261"
"el_salvador", "08/25/21", "52,246"
"el_salvador", "10/26/21", "24,756"
"el_salvador", "01/23/22", "5,221"
"el_salvador", "02/13/22", "3,726"
"el_salvador", "05/18/22", "1,247"
"equatorial_guinea", "05/20/21", "6,567"
"equatorial_guinea", "09/02/21", "1,166"
"equatorial_guinea", "10/07/21", "1,160"
"equatorial_guinea", "12/14/21", "667"
"equatorial_guinea", "02/24/22", "263"
"equatorial_guinea", "05/27/22", "106"
"estonia", "03/04/21", "1,513"
"estonia", "06/17/21", "7,350"
"estonia", "09/23/21", "2,722"
"estonia", "12/09/21", "1,135"
"estonia", "04/21/22", "62"
"eswatini", "08/12/21", "6,563"
"eswatini", "09/06/21", "9,056"
"eswatini", "12/06/21", "3,160"
"eswatini", "03/18/22", "371"
"eswatini", "04/24/22", "2,529"
"ethiopia", "03/07/22", "2,728,490"
"ethiopia", "06/03/22", "89"
"finland", "02/05/21", "4,763"
"finland", "08/13/21", "30,818"
"finland", "02/06/22", "8,769"
"finland", "03/14/22", "6,777"
"finland", "06/21/22", "276"
"france", "02/18/21", "74,667"
"france", "07/01/21", "404,411"
"france", "08/26/21", "297,844"
"france", "12/16/21", "93,077"
"france", "06/23/22", "1,809"
"gabon", "05/15/21", "393"
"gabon", "07/03/21", "1,526"
"gabon", "08/03/21", "1,145"
"gabon", "09/01/21", "1,316"
"gabon", "10/30/21", "1,193"
"gabon", "12/11/21", "4,434"
"gabon", "01/14/22", "6,930"
"gabon", "03/15/22", "702"
"gabon", "04/29/22", "486"
"gambia", "06/06/21", "1,484"
"gambia", "08/26/21", "20,786"
"gambia", "10/20/21", "6,077"
"gambia", "01/19/22", "7,882"
"gambia", "05/13/22", "3,071"
"georgia", "06/03/21", "2,827"
"georgia", "09/14/21", "17,329"
"georgia", "11/06/21", "6,841"
"georgia", "12/26/21", "6,229"
"georgia", "05/29/22", "134"
"germany", "02/04/21", "61,032"
"germany", "06/10/21", "566,972"
"germany", "12/16/21", "90,602"
"germany", "01/13/22", "93,441"
"germany", "06/23/22", "1,640"
"ghana", "05/29/21", "53,738"
"ghana", "09/18/21", "50,313"
"ghana", "01/15/22", "114,885"
"ghana", "02/08/22", "204,604"
"ghana", "04/29/22", "105,280"
"greece", "02/25/21", "12,008"
"greece", "04/01/21", "15,778"
"greece", "06/10/21", "62,069"
"greece", "09/23/21", "16,371"
"greece", "12/09/21", "14,038"
"greece", "06/23/22", "159"
"guatemala", "03/29/21", "170"
"guatemala", "05/28/21", "9,384"
"guatemala", "09/12/21", "61,298"
"guatemala", "11/18/21", "28,507"
"guatemala", "01/19/22", "21,730"
"guatemala", "03/02/22", "15,519"
"guatemala", "06/06/22", "6,295"
"guatemala", "06/22/22", "3,410"
"guinea", "04/18/21", "3,100"
"guinea", "07/05/21", "12,487"
"guinea", "09/22/21", "14,591"
"guinea", "01/18/22", "81,456"
"guinea", "03/14/22", "84,574"
"guinea", "05/27/22", "123,011"
"guinea_bissau", "06/26/21", "147"
"guinea_bissau", "08/07/21", "164"
"guinea_bissau", "09/20/21", "642"
"guinea_bissau", "11/06/21", "857"
"guinea_bissau", "12/21/21", "233"
"guinea_bissau", "02/04/22", "38,235"
"guinea_bissau", "04/22/22", "32"
"guinea_bissau", "06/03/22", "41"
"haiti", "09/08/21", "800"
"haiti", "11/17/21", "2,612"
"haiti", "12/17/21", "745"
"haiti", "01/28/22", "2,057"
"haiti", "04/13/22", "792"
"haiti", "06/15/22", "1,574"
"honduras", "04/07/21", "377"
"honduras", "06/04/21", "4,196"
"honduras", "08/27/21", "139,266"
"honduras", "09/29/21", "63,171"
"honduras", "11/03/21", "69,250"
"honduras", "12/27/21", "49,114"
"honduras", "02/16/22", "23,084"
"honduras", "04/13/22", "36,056"
"honduras", "06/01/22", "58,344"
"hong_kong", "04/10/21", "23,911"
"hong_kong", "05/09/21", "16,636"
"hong_kong", "07/25/21", "30,023"
"hong_kong", "08/29/21", "32,747"
"hong_kong", "12/19/21", "4,247"
"hong_kong", "03/17/22", "22,499"
"hungary", "05/27/21", "81,438"
"hungary", "09/24/21", "7,337"
"hungary", "01/11/22", "6,320"
"india", "04/28/21", "1,064,402"
"india", "07/06/21", "1,568,504"
"india", "09/19/21", "3,568,754"
"india", "12/02/21", "5,073,420"
"india", "04/27/22", "1,406,482"
"india", "06/10/22", "887,381"
"indonesia", "04/08/21", "148,018"
"indonesia", "08/12/21", "573,748"
"indonesia", "10/29/21", "776,425"
"indonesia", "02/11/22", "663,893"
"iran", "04/17/21", "19,150"
"iran", "06/27/21", "98,001"
"iran", "08/27/21", "504,831"
"iran", "10/21/21", "1,363,823"
"iran", "03/15/22", "64,668"
"iraq", "06/06/21", "23,788"
"iraq", "07/03/21", "18,839"
"iraq", "09/09/21", "281,958"
"iraq", "11/13/21", "71,889"
"iraq", "02/11/22", "29,296"
"iraq", "06/12/22", "9,609"
"ireland", "01/30/21", "7,140"
"ireland", "07/07/21", "38,969"
"ireland", "11/22/21", "1,779"
"ireland", "02/04/22", "4,094"
"israel", "01/27/21", "103,859"
"israel", "07/28/21", "11,414"
"israel", "09/12/21", "6,329"
"israel", "12/22/21", "7,161"
"israel", "06/22/22", "126"
"italy", "02/04/21", "72,018"
"italy", "05/27/21", "221,744"
"italy", "07/15/21", "416,892"
"italy", "09/09/21", "152,202"
"italy", "02/06/22", "55,927"
"jamaica", "06/23/21", "6,560"
"jamaica", "09/14/21", "8,889"
"jamaica", "11/05/21", "8,754"
"jamaica", "01/10/22", "2,470"
"jamaica", "06/01/22", "607"
"japan", "07/29/21", "855,133"
"japan", "09/27/21", "611,516"
"japan", "02/27/22", "12,585"
"japan", "04/18/22", "31,160"
"jordan", "03/28/21", "5,045"
"jordan", "06/22/21", "44,276"
"jordan", "08/12/21", "34,075"
"jordan", "11/16/21", "8,417"
"jordan", "01/17/22", "29,088"
"jordan", "03/29/22", "6,361"
"jordan", "06/11/22", "2,717"
"kazakhstan", "05/05/21", "36,790"
"kazakhstan", "07/30/21", "76,453"
"kazakhstan", "02/02/22", "9,676"
"kenya", "06/29/21", "26,295"
"kenya", "12/21/21", "54,150"
"kenya", "02/04/22", "103,354"
"kenya", "05/20/22", "80,216"
"kuwait", "02/13/21", "5,429"
"kuwait", "07/01/21", "126,472"
"kuwait", "11/28/21", "320,297"
"kuwait", "05/08/22", "877"
"kuwait", "06/13/22", "823"
"kyrgyzstan", "06/07/21", "5,913"
"kyrgyzstan", "08/11/21", "12,330"
"kyrgyzstan", "12/24/21", "5,292"
"kyrgyzstan", "02/04/22", "15,632"
"kyrgyzstan", "05/17/22", "1,300"
"laos", "04/17/21", "4,417"
"laos", "06/03/21", "23,758"
"laos", "08/23/21", "101,995"
"laos", "10/19/21", "50,798"
"laos", "11/21/21", "46,051"
"laos", "01/01/22", "77,717"
"laos", "02/14/22", "59,239"
"laos", "04/05/22", "19,862"
"latvia", "02/04/21", "1,097"
"latvia", "06/03/21", "12,001"
"latvia", "11/11/21", "7,049"
"lebanon", "03/24/21", "3,758"
"lebanon", "04/27/21", "4,874"
"lebanon", "07/28/21", "16,932"
"lebanon", "10/26/21", "8,672"
"lebanon", "01/10/22", "7,666"
"lebanon", "04/23/22", "19,657"
"lesotho", "05/19/21", "17"
"lesotho", "07/03/21", "2,795"
"lesotho", "09/18/21", "29,507"
"lesotho", "11/15/21", "33,254"
"lesotho", "12/29/21", "12,360"
"lesotho", "04/24/22", "1,155"
"liberia", "06/26/21", "265"
"liberia", "10/20/21", "34,389"
"liberia", "12/13/21", "25,658"
"liberia", "01/05/22", "33,102"
"liberia", "04/24/22", "60,360"
"libya", "11/22/21", "10,391"
"libya", "01/08/22", "12,540"
"libya", "05/24/22", "3,534"
"lithuania", "02/04/21", "3,554"
"lithuania", "03/25/21", "3,756"
"lithuania", "06/17/21", "14,848"
"lithuania", "08/19/21", "10,190"
"lithuania", "12/02/21", "2,068"
"madagascar", "09/18/21", "26,376"
"madagascar", "11/20/21", "34,368"
"madagascar", "01/03/22", "32,279"
"madagascar", "02/03/22", "22,776"
"madagascar", "05/06/22", "15,023"
"malawi", "06/17/21", "4,257"
"malawi", "08/13/21", "15,096"
"malawi", "10/25/21", "3,062"
"malawi", "12/30/21", "5,703"
"malawi", "03/11/22", "7,157"
"malawi", "05/27/22", "64,387"
"malaysia", "04/01/21", "21,219"
"malaysia", "08/19/21", "295,780"
"malaysia", "04/19/22", "40,473"
"malaysia", "06/18/22", "8,355"
"mali", "05/29/21", "2,625"
"mali", "08/07/21", "4,354"
"mali", "09/29/21", "21,978"
"mali", "11/22/21", "5,824"
"mali", "01/05/22", "21,799"
"mali", "02/23/22", "12,389"
"mali", "06/03/22", "16,718"
"mauritania", "05/24/21", "916"
"mauritania", "07/03/21", "621"
"mauritania", "08/01/21", "511"
"mauritania", "09/25/21", "78,292"
"mauritania", "11/06/21", "5,944"
"mauritania", "12/31/21", "28,421"
"mauritania", "06/03/22", "35,738"
"mauritius", "05/29/21", "22,809"
"mauritius", "07/22/21", "25,298"
"mauritius", "08/17/21", "11,716"
"mauritius", "11/17/21", "2,912"
"mauritius", "12/26/21", "4,484"
"mauritius", "05/27/22", "4,913"
"mexico", "02/22/21", "53,675"
"mexico", "04/22/21", "271,825"
"mexico", "06/21/21", "311,538"
"mexico", "09/13/21", "524,096"
"mexico", "10/28/21", "982,664"
"mexico", "12/18/21", "924,206"
"moldova", "06/18/21", "11,008"
"moldova", "07/20/21", "12,199"
"moldova", "09/26/21", "35,587"
"moldova", "02/22/22", "1,101"
"moldova", "05/31/22", "422"
"mongolia", "04/30/21", "61,351"
"mongolia", "05/26/21", "60,220"
"mongolia", "07/21/21", "13,680"
"mongolia", "12/14/21", "604"
"morocco", "03/15/21", "163,429"
"morocco", "06/10/21", "170,864"
"morocco", "08/30/21", "247,277"
"morocco", "06/13/22", "1,954"
"mozambique", "05/10/21", "8,430"
"mozambique", "09/12/21", "139,760"
"mozambique", "01/08/22", "186,179"
"mozambique", "03/08/22", "180,897"
"mozambique", "05/27/22", "1,029,414"
"myanmar", "05/02/21", "79,173"
"myanmar", "09/09/21", "206,133"
"myanmar", "11/28/21", "197,185"
"myanmar", "12/30/21", "363,163"
"myanmar", "05/22/22", "254,351"
"namibia", "10/05/21", "4,036"
"namibia", "12/31/21", "8,607"
"namibia", "02/13/22", "1,667"
"namibia", "03/23/22", "789"
"namibia", "05/06/22", "1,797"
"namibia", "06/03/22", "2,310"
"nepal", "05/05/21", "51,714"
"nepal", "08/12/21", "115,914"
"nepal", "02/05/22", "199,137"
"nepal", "06/20/22", "18,994"
"netherlands", "07/15/21", "134,302"
"netherlands", "11/25/21", "8,048"
"netherlands", "03/24/22", "2,351"
"new_zealand", "10/14/21", "52,073"
"new_zealand", "03/17/22", "4,577"
"nicaragua", "07/14/21", "23,268"
"nicaragua", "09/08/21", "7,528"
"nicaragua", "11/17/21", "232,504"
"nicaragua", "01/10/22", "33,468"
"nicaragua", "03/30/22", "40,771"
"nicaragua", "04/27/22", "38,856"
"nicaragua", "06/06/22", "48,168"
"niger", "05/10/21", "850"
"niger", "06/22/21", "2,484"
"niger", "08/14/21", "7,499"
"niger", "10/13/21", "27,945"
"niger", "01/08/22", "77,963"
"niger", "03/06/22", "70,186"
"niger", "06/03/22", "844"
"nigeria", "06/26/21", "67,924"
"nigeria", "10/21/21", "73,720"
"nigeria", "01/12/22", "53,086"
"nigeria", "02/19/22", "307,127"
"nigeria", "04/05/22", "535,440"
"north_macedonia", "06/04/21", "9,929"
"north_macedonia", "07/24/21", "11,320"
"north_macedonia", "09/11/21", "12,727"
"north_macedonia", "12/10/21", "1,407"
"north_macedonia", "01/14/22", "1,236"
"norway", "02/25/21", "9,487"
"norway", "05/27/21", "32,246"
"norway", "08/26/21", "61,660"
"norway", "12/02/21", "4,530"
"norway", "01/13/22", "2,698"
"norway", "06/01/22", "302"
"oman", "01/25/21", "1,071"
"oman", "04/19/21", "3,891"
"oman", "06/13/21", "14,897"
"oman", "09/03/21", "56,526"
"oman", "12/17/21", "22,544"
"oman", "01/15/22", "4,888"
"oman", "06/11/22", "1,173"
"pakistan", "05/11/21", "137,747"
"pakistan", "08/11/21", "966,836"
"pakistan", "08/29/21", "497,809"
"pakistan", "10/03/21", "603,837"
"pakistan", "11/07/21", "583,548"
"pakistan", "12/22/21", "826,926"
"pakistan", "02/12/22", "799,669"
"pakistan", "03/29/22", "1,984,263"
"pakistan", "06/24/22", "162,103"
"palestine", "05/03/21", "21,238"
"palestine", "10/06/21", "134,434"
"palestine", "12/18/21", "10,673"
"palestine", "03/04/22", "26,577"
"palestine", "06/10/22", "224"
"panama", "04/09/21", "10,557"
"panama", "05/14/21", "6,069"
"panama", "06/25/21", "12,833"
"panama", "09/03/21", "64,182"
"panama", "03/09/22", "6,203"
"panama", "04/27/22", "2,533"
"papua_new_guinea", "07/31/21", "1,276"
"papua_new_guinea", "10/23/21", "6,491"
"papua_new_guinea", "11/20/21", "10,661"
"papua_new_guinea", "03/26/22", "973"
"papua_new_guinea", "06/04/22", "1,051"
"paraguay", "04/10/21", "1,073"
"paraguay", "05/20/21", "4,012"
"paraguay", "08/14/21", "76,918"
"paraguay", "10/27/21", "43,393"
"paraguay", "12/01/21", "20,807"
"paraguay", "03/16/22", "9,073"
"paraguay", "05/11/22", "9,563"
"paraguay", "06/22/22", "1,258"
"peru", "03/15/21", "18,467"
"peru", "04/15/21", "16,025"
"peru", "06/11/21", "84,016"
"peru", "07/30/21", "124,415"
"peru", "10/03/21", "224,064"
"peru", "11/28/21", "148,333"
"peru", "02/24/22", "74,352"
"philippines", "08/01/21", "567,299"
"philippines", "09/07/21", "289,860"
"philippines", "12/28/21", "773,455"
"philippines", "03/13/22", "286,875"
"philippines", "04/26/22", "98,792"
"philippines", "06/03/22", "132,130"
"poland", "02/18/21", "39,959"
"poland", "06/29/21", "210,284"
"poland", "10/15/21", "26,882"
"poland", "12/09/21", "22,605"
"poland", "01/10/22", "31,147"
"poland", "06/23/22", "713"
"portugal", "02/10/21", "14,286"
"portugal", "07/07/21", "89,500"
"portugal", "12/29/21", "2,785"
"portugal", "02/23/22", "14,208"
"portugal", "04/27/22", "893"
"qatar", "05/02/21", "89,102"
"qatar", "06/30/21", "18,348"
"qatar", "08/31/21", "17,815"
"qatar", "03/01/22", "51,092"
"qatar", "05/03/22", "1,256"
"qatar", "05/30/22", "3,068"
"romania", "02/11/21", "28,658"
"romania", "05/14/21", "58,606"
"romania", "10/27/21", "50,572"
"russia", "04/01/21", "263,198"
"russia", "05/20/21", "205,269"
"russia", "08/13/21", "669,063"
"russia", "10/08/21", "348,556"
"russia", "12/10/21", "367,388"
"russia", "06/02/22", "45,162"
"rwanda", "06/04/21", "25,496"
"rwanda", "09/16/21", "59,912"
"rwanda", "11/09/21", "65,242"
"rwanda", "12/26/21", "416,475"
"rwanda", "01/25/22", "229,935"
"rwanda", "03/29/22", "15,731"
"rwanda", "04/29/22", "33,500"
"saudi_arabia", "07/26/21", "305,496"
"saudi_arabia", "02/03/22", "18,372"
"saudi_arabia", "06/19/22", "126,128"
"senegal", "05/24/21", "9,904"
"senegal", "06/12/21", "10,943"
"senegal", "07/03/21", "7,411"
"senegal", "08/17/21", "34,352"
"senegal", "11/20/21", "50,480"
"senegal", "01/04/22", "6,447"
"senegal", "01/31/22", "5,728"
"senegal", "05/27/22", "59,633"
"serbia", "02/26/21", "47,143"
"serbia", "05/03/21", "30,853"
"serbia", "06/01/21", "24,687"
"serbia", "10/05/21", "3,941"
"serbia", "10/22/21", "7,151"
"serbia", "05/08/22", "871"
"serbia", "06/21/22", "64"
"sierra_leone", "04/27/21", "560"
"sierra_leone", "05/29/21", "595"
"sierra_leone", "08/25/21", "2,656"
"sierra_leone", "11/02/21", "20,159"
"sierra_leone", "01/24/22", "43,897"
"sierra_leone", "04/29/22", "27,202"
"sierra_leone", "06/03/22", "27,049"
"singapore", "02/18/21", "10,817"
"singapore", "04/10/21", "23,650"
"singapore", "05/17/21", "21,694"
"singapore", "08/05/21", "49,909"
"singapore", "02/11/22", "6,843"
"singapore", "05/19/22", "1,610"
"slovakia", "02/26/21", "6,645"
"slovakia", "06/11/21", "27,372"
"slovakia", "12/10/21", "4,367"
"slovenia", "02/04/21", "2,654"
"slovenia", "03/11/21", "3,035"
"slovenia", "06/03/21", "11,214"
"slovenia", "10/07/21", "5,089"
"slovenia", "12/09/21", "1,772"
"slovenia", "06/22/22", "17"
"somalia", "06/21/21", "4,434"
"somalia", "09/26/21", "11,060"
"somalia", "11/11/21", "34,876"
"somalia", "12/21/21", "15,185"
"somalia", "03/20/22", "50,468"
"somalia", "06/11/22", "14,280"
"south_africa", "02/24/21", "7,605"
"south_africa", "05/13/21", "13,710"
"south_africa", "08/30/21", "143,424"
"south_africa", "11/02/21", "148,579"
"south_africa", "01/20/22", "41,839"
"south_africa", "05/13/22", "15,492"
"south_korea", "06/13/21", "161,537"
"south_korea", "09/02/21", "447,174"
"south_korea", "09/30/21", "535,228"
"south_korea", "01/06/22", "67,864"
"south_korea", "05/29/22", "2,055"
"south_sudan", "06/12/21", "216"
"south_sudan", "09/21/21", "2,518"
"south_sudan", "11/21/21", "9,558"
"south_sudan", "02/18/22", "22,132"
"south_sudan", "04/06/22", "10,040"
"south_sudan", "06/03/22", "47,057"
"spain", "02/02/21", "61,578"
"spain", "03/24/21", "88,433"
"spain", "06/29/21", "367,366"
"spain", "08/17/21", "224,299"
"spain", "01/04/22", "26,105"
"spain", "03/08/22", "105,980"
"sri_lanka", "05/03/21", "19,406"
"sri_lanka", "08/23/21", "310,496"
"sri_lanka", "03/14/22", "16,672"
"sri_lanka", "05/21/22", "4,721"
"sudan", "05/31/21", "5,913"
"sudan", "07/16/21", "8,409"
"sudan", "09/17/21", "34,557"
"sudan", "12/06/21", "93,220"
"sudan", "01/31/22", "78,072"
"sudan", "03/29/22", "87,703"
"sudan", "06/03/22", "15,811"
"sweden", "02/19/21", "11,592"
"sweden", "04/09/21", "13,220"
"sweden", "06/18/21", "67,121"
"sweden", "08/20/21", "59,181"
"sweden", "11/26/21", "11,003"
"sweden", "01/14/22", "7,650"
"sweden", "05/17/22", "1,938"
"sweden", "06/21/22", "346"
"switzerland", "02/25/21", "12,482"
"switzerland", "07/08/21", "45,906"
"switzerland", "10/14/21", "18,590"
"switzerland", "01/06/22", "4,161"
"switzerland", "06/16/22", "135"
"syria", "06/19/21", "851"
"syria", "08/28/21", "27,438"
"syria", "10/10/21", "12,304"
"syria", "11/13/21", "32,690"
"syria", "01/01/22", "14,554"
"syria", "02/10/22", "32,958"
"syria", "04/22/22", "8,123"
"syria", "06/16/22", "21,594"
"taiwan", "08/11/21", "22,278"
"taiwan", "11/24/21", "215,639"
"taiwan", "04/20/22", "17,933"
"taiwan", "06/22/22", "12,556"
"tajikistan", "05/28/21", "1,771"
"tajikistan", "09/03/21", "88,177"
"tajikistan", "11/26/21", "20,523"
"tajikistan", "01/14/22", "50,194"
"tajikistan", "03/04/22", "53,096"
